Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	HGNC symbol	Gene type
ENSG00000206788	178038902	178039004	1	RNU6-629P	snRNA
ENSG00000249909	178092503	178104470	-1	CYCTP	unitary_pseudogene
ENSG00000227241	178105637	178105753	1		processed_pseudogene
ENSG00000155636	178112424	178139011	1	RBM45	protein_coding
ENSG00000223096	178142548	178142651	1	RNU5E-9P	snRNA
ENSG00000079156	178194481	178402891	1	OSBPL6	protein_coding
ENSG00000223960	178413939	178440243	1		antisense_RNA
ENSG00000180228	178431414	178451512	-1	PRKRA	protein_coding
ENSG00000204311	178451436	178461390	1	PJVK	protein_coding
ENSG00000238082	178454716	178455428	1		processed_pseudogene
ENSG00000079150	178463664	178478600	-1	FKBP7	protein_coding
ENSG00000116095	178480468	178516462	1	PLEKHA3	protein_coding
ENSG00000237298	178521183	178779963	1	TTN-AS1	antisense_RNA
ENSG00000155657	178525989	178830802	-1	TTN	protein_coding
ENSG00000270956	178541125	178541799	1		antisense_RNA
ENSG00000270277	178548884	178550681	1		antisense_RNA
ENSG00000279598	178554561	178558966	1		TEC
ENSG00000271011	178577103	178577622	1		antisense_RNA
ENSG00000270574	178578790	178580906	1		antisense_RNA
ENSG00000271141	178616581	178617123	1		lincRNA
ENSG00000271401	178644717	178645179	1		lincRNA
ENSG00000267784	178723457	178727046	1		antisense_RNA
ENSG00000163492	178830269	179050086	-1	CCDC141	protein_coding
ENSG00000238542	178831371	178831449	-1	RNU7-104P	snRNA
ENSG00000231541	179001756	179002760	1	RPS6P2	processed_pseudogene
ENSG00000187231	179101692	179264790	-1	SESTD1	protein_coding
ENSG00000237477	179273831	179285707	1		lincRNA
ENSG00000237964	179399728	179400875	-1		processed_pseudogene
ENSG00000144331	179441982	179861505	-1	ZNF385B	protein_coding
ENSG00000213126	179814251	179814675	1		processed_pseudogene
ENSG00000221240	179860836	179860908	-1	MIR1258	miRNA
ENSG00000280636	179934401	179934538	-1		snoRNA
ENSG00000202216	179934402	179934527	-1		snoRNA
ENSG00000163510	179944876	180007113	-1	CWC22	protein_coding
ENSG00000270289	180473137	180473419	-1		processed_pseudogene
ENSG00000225258	180571712	180692454	-1		lincRNA
ENSG00000281131	180692104	180916939	1	SCHLAP1	lincRNA
ENSG00000279559	180801227	180801533	1		TEC
ENSG00000226564	180872867	180873414	-1	FTH1P20	processed_pseudogene
ENSG00000236667	180938830	180939298	-1		processed_pseudogene
ENSG00000170035	180967248	181076585	1	UBE2E3	protein_coding
ENSG00000236153	180979427	180980090	-1		antisense_RNA
ENSG00000238171	181076051	181105968	-1		lincRNA
ENSG00000234663	181101932	181399559	1	LINC01934	lincRNA
ENSG00000266705	181305593	181305652	-1	MIR4437	miRNA
ENSG00000226681	181422154	181425749	-1		lincRNA
ENSG00000115232	181457202	181536187	1	ITGA4	protein_coding
ENSG00000188452	181536676	181680665	-1	CERKL	protein_coding
ENSG00000162992	181673088	181680876	-1	NEUROD1	protein_coding
ENSG00000234595	181683113	181685707	1		antisense_RNA
ENSG00000225570	181690380	181693415	-1		lincRNA
ENSG00000223873	181694442	181694900	1	SAP18P2	processed_pseudogene
ENSG00000221023	181738606	181738715	1	RNU6ATAC19P	snRNA
ENSG00000260742	181887851	181891663	-1		antisense_RNA
ENSG00000138434	181891833	181930738	1	SSFA2	protein_coding
ENSG00000150722	181954241	182131398	1	PPP1R1C	protein_coding
ENSG00000213958	181961212	181962478	-1	KRT18P29	processed_pseudogene
ENSG00000222418	182048822	182048905	1	RNA5SP113	rRNA
ENSG00000115252	182140036	182523192	-1	PDE1A	protein_coding
ENSG00000242121	182314284	182314544	1	RN7SL267P	misc_RNA
ENSG00000077232	182716041	182794464	1	DNAJC10	protein_coding
ENSG00000232430	182788098	182788435	1	RPL31P15	processed_pseudogene
ENSG00000212404	182828124	182828221	1		misc_RNA
ENSG00000162998	182833275	182867162	-1	FRZB	protein_coding
ENSG00000207178	182873841	182873947	1	RNU6-1122P	snRNA
ENSG00000061676	182909115	183038858	-1	NCKAP1	protein_coding
ENSG00000202141	183022859	183022971	-1		misc_RNA
ENSG00000221498	183064235	183064346	-1		snoRNA
ENSG00000231203	183071040	183072486	-1	KRT8P10	processed_pseudogene
ENSG00000162999	183078559	183100005	1	DUSP19	protein_coding
ENSG00000224643	183083405	183108519	-1		antisense_RNA
ENSG00000163002	183117513	183161680	1	NUP35	protein_coding
ENSG00000272800	183214319	183215400	1		lincRNA
ENSG00000213120	183260642	183261046	1	LIN28AP1	processed_pseudogene
ENSG00000177855	183607442	183608119	-1	CACYBPP2	processed_pseudogene
ENSG00000234172	183904529	183949112	1		lincRNA
ENSG00000266808	184378975	184379044	1	MIR548AE1	miRNA
ENSG00000283839	184593577	184599008	-1		antisense_RNA
ENSG00000170396	184598366	184939492	1	ZNF804A	protein_coding
ENSG00000237824	184902111	184902562	-1	RPL23AP33	processed_pseudogene
ENSG00000225406	185547135	185547818	-1		processed_pseudogene
ENSG00000212581	185661774	185661906	1		snoRNA
ENSG00000226747	185719874	185740479	-1		antisense_RNA
ENSG00000188738	185738895	185833290	1	FSIP2	protein_coding
ENSG00000231646	185783691	185800151	-1	FSIP2-AS1	antisense_RNA
ENSG00000224019	185956587	185957063	-1	RPL21P32	processed_pseudogene
ENSG00000237877	186032891	186083233	-1	LINC01473	lincRNA
ENSG00000226410	186162949	186163245	-1		processed_pseudogene
ENSG00000232568	186261419	186261919	-1	RPL23AP35	processed_pseudogene
ENSG00000259915	186354570	186356773	-1		lincRNA
ENSG00000227692	186364598	186365128	1	MED28P3	processed_pseudogene
ENSG00000065548	186486156	186509363	1	ZC3H15	protein_coding
ENSG00000224323	186488624	186489083	-1	DPRXP1	processed_pseudogene
ENSG00000138448	186590065	186680901	1	ITGAV	protein_coding
ENSG00000227227	186641339	186695287	-1		antisense_RNA
ENSG00000144369	186693971	186765965	1	FAM171B	protein_coding
ENSG00000163012	186827835	186849208	-1	ZSWIM2	protein_coding
ENSG00000226553	187001876	187003377	-1		processed_pseudogene
ENSG00000224063	187003220	187554663	1		antisense_RNA
ENSG00000222845	187122562	187122861	-1	RN7SKP42	misc_RNA
ENSG00000199626	187270698	187270804	-1	RNU6-989P	snRNA
ENSG00000064989	187343129	187448460	-1	CALCRL	protein_coding
ENSG00000231739	187415552	187415818	1	GAPDHP59	processed_pseudogene
ENSG00000003436	187464230	187565760	-1	TFPI	protein_coding
ENSG00000231689	187712816	188384313	-1	LINC01090	lincRNA
ENSG00000235616	187825341	187826449	1	ST13P2	processed_pseudogene
ENSG00000213115	188227189	188228382	1		processed_pseudogene
ENSG00000200650	188276732	188276844	-1	RNA5SP114	rRNA
ENSG00000144366	188291669	188595931	1	GULP1	protein_coding
ENSG00000207951	188297492	188297588	1	MIR561	miRNA
ENSG00000223523	188598791	188839445	-1		sense_overlapping
ENSG00000174325	188734155	188790104	-1	DIRC1	protein_coding
ENSG00000168542	188974320	189012746	1	COL3A1	protein_coding
ENSG00000221502	188978092	188978161	1	MIR1245A	miRNA
ENSG00000283238	188978093	188978161	-1	MIR1245B	miRNA
ENSG00000284180	188995630	188995692	1	MIR3606	miRNA
ENSG00000204262	189031896	189179879	-1	COL5A2	protein_coding
ENSG00000228073	189095063	189096158	1		antisense_RNA
ENSG00000264725	189133036	189133111	-1	MIR3129	miRNA
ENSG00000213601	189311263	189311967	-1	KRT18P19	processed_pseudogene
ENSG00000115368	189441433	189475565	1	WDR75	protein_coding
ENSG00000233996	189486480	189487992	-1		processed_pseudogene
ENSG00000138449	189560579	189583758	-1	SLC40A1	protein_coding
ENSG00000276828	189625443	189626259	-1		unprocessed_pseudogene
ENSG00000138381	189661385	189670831	1	ASNSD1	protein_coding
ENSG00000151687	189674290	189761193	1	ANKAR	protein_coding
ENSG00000128694	189746660	189763227	-1	OSGEPL1	protein_coding
ENSG00000253559	189762704	189765556	1	OSGEPL1-AS1	antisense_RNA
ENSG00000273240	189763859	189764456	-1		antisense_RNA
ENSG00000128699	189770323	189784371	-1	ORMDL1	protein_coding
ENSG00000064933	189784085	189877629	1	PMS1	protein_coding
ENSG00000187699	189879609	190203484	1	C2orf88	protein_coding
ENSG00000223824	189917254	189917758	-1		processed_pseudogene
ENSG00000204253	189923336	189924216	1	HNRNPCP2	processed_pseudogene
ENSG00000213110	189930277	189931010	-1		processed_pseudogene
ENSG00000138379	190055697	190062729	-1	MSTN	protein_coding
ENSG00000198130	190189735	190344193	-1	HIBCH	protein_coding
ENSG00000151689	190343470	190371665	1	INPP1	protein_coding
ENSG00000151690	190408355	190509205	1	MFSD6	protein_coding
ENSG00000272979	190454092	190454521	-1		antisense_RNA
ENSG00000189362	190504342	190534722	-1	NEMP2	protein_coding
ENSG00000233654	190534855	190568102	1		antisense_RNA
ENSG00000251935	190553264	190553480	-1	RN7SKP179	misc_RNA
ENSG00000284052	190607660	190649840	-1		bidirectional_promoter_lncRNA
ENSG00000138386	190646746	190692766	1	NAB1	protein_coding
ENSG00000228509	190676944	190708716	-1		antisense_RNA
ENSG00000235852	190880797	190882059	-1		antisense_RNA
ENSG00000115419	190880827	190965552	1	GLS	protein_coding
ENSG00000115415	190964358	191020960	-1	STAT1	protein_coding
ENSG00000229023	190992639	190993567	-1		processed_pseudogene
ENSG00000230686	191017954	191019079	1		antisense_RNA
ENSG00000231858	191021526	191032314	1		processed_transcript
ENSG00000138378	191029576	191151596	-1	STAT4	protein_coding
ENSG00000207402	191121950	191122056	1	RNU6-959P	snRNA
ENSG00000280083	191154118	191156070	-1		TEC
ENSG00000230611	191174233	191174835	1	HMGB1P27	processed_pseudogene
ENSG00000227542	191229165	191246172	-1		lincRNA
ENSG00000128641	191245185	191425389	1	MYO1B	protein_coding
ENSG00000252130	191370938	191371044	1	RNU6-1045P	snRNA
ENSG00000173559	191678068	191696659	1	NABP1	protein_coding
ENSG00000274845	191682452	191682633	1		misc_RNA
ENSG00000225884	191793425	191820250	1		antisense_RNA
ENSG00000168497	191834302	191847255	-1	CAVIN2	protein_coding
ENSG00000233766	191846539	192044525	1		antisense_RNA
ENSG00000213946	191881182	191882205	-1	DNAJB1P1	processed_pseudogene
ENSG00000144339	191949043	192195709	-1	TMEFF2	protein_coding
ENSG00000229395	192629919	192645706	1		lincRNA
ENSG00000232227	192644102	192645387	-1		lincRNA
ENSG00000227418	192749845	192776899	1	PCGEM1	lincRNA
ENSG00000226242	192774082	192774416	1	RPS17P8	processed_pseudogene
ENSG00000278406	192775943	192776073	1		misc_RNA
ENSG00000232658	193256483	193257757	1		processed_pseudogene
ENSG00000235218	193276668	193277614	-1		processed_pseudogene
ENSG00000224219	193730555	193730689	-1		processed_pseudogene
ENSG00000260142	193898367	193899394	1		lincRNA
ENSG00000224670	194027919	194028164	1		processed_pseudogene
ENSG00000215043	194129354	194130266	-1	GLULP6	processed_pseudogene
ENSG00000236695	194187379	194188309	1	HNRNPA1P47	processed_pseudogene
ENSG00000225539	194344269	194419645	1	LINC01821	lincRNA
ENSG00000225394	194454581	194455142	-1		processed_pseudogene
ENSG00000276123	194658376	194658675	-1		misc_RNA
ENSG00000252517	194664107	194664174	-1		snoRNA
ENSG00000230173	194730595	194761435	1	LINC01790	lincRNA
ENSG00000235056	195003711	195026370	-1		lincRNA
ENSG00000224099	195448532	195478925	1		lincRNA
ENSG00000271893	195451778	195515699	-1		lincRNA
ENSG00000202206	195514036	195514142	1	RNU6-169P	snRNA
ENSG00000223466	195533035	195538681	1	LINC01825	lincRNA
ENSG00000234919	195569628	195572970	-1	LINC01827	lincRNA
ENSG00000196950	195575977	195737702	1	SLC39A10	protein_coding
ENSG00000213107	195582794	195584031	-1	AHCYP5	processed_pseudogene
ENSG00000201813	195670372	195670474	-1	RNU6-915P	snRNA
ENSG00000118997	195737703	196068812	-1	DNAH7	protein_coding
ENSG00000203435	195994259	195995680	-1	E2F3P2	processed_pseudogene
ENSG00000227878	196063312	196063963	-1		processed_pseudogene
ENSG00000081320	196133566	196176503	-1	STK17B	protein_coding
ENSG00000272211	196151263	196154881	1		antisense_RNA
ENSG00000138411	196194370	196593692	-1	HECW2	protein_coding
ENSG00000229056	196260024	196264204	1		antisense_RNA
ENSG00000276200	196289409	196289707	1	RN7SL820P	misc_RNA
ENSG00000282836	196638422	196639497	-1		antisense_RNA
ENSG00000144395	196639554	196763490	1	CCDC150	protein_coding
ENSG00000252923	196686148	196686330	-1		scaRNA
ENSG00000119041	196763032	196799725	-1	GTF3C3	protein_coding
ENSG00000187944	196805002	196810276	-1	C2orf66	protein_coding
ENSG00000280176	196831975	196832190	-1		TEC
ENSG00000197121	196833004	196927796	-1	PGAP1	protein_coding
ENSG00000065413	196967017	197311173	-1	ANKRD44	protein_coding
ENSG00000225636	197014990	197016015	1	HNRNPA3P15	processed_pseudogene
ENSG00000224442	197028711	197030143	-1		processed_pseudogene
ENSG00000231621	197197991	197199273	1		antisense_RNA
ENSG00000236977	197250858	197302519	-1	ANKRD44-IT1	sense_intronic
ENSG00000230482	197263111	197263535	1	ATP5G2P3	processed_pseudogene
ENSG00000225979	197311393	197312740	1		antisense_RNA
ENSG00000213104	197379701	197380892	-1	NPM1P46	processed_pseudogene
ENSG00000115524	197389784	197435091	-1	SF3B1	protein_coding
ENSG00000202434	197404718	197404854	1		snoRNA
ENSG00000206836	197447745	197447851	1	RNU6-1029P	snRNA
ENSG00000115520	197453423	197475308	1	COQ10B	protein_coding
ENSG00000144381	197486581	197516737	-1	HSPD1	protein_coding
ENSG00000115541	197499994	197503457	1	HSPE1	protein_coding
ENSG00000270757	197500413	197550726	1	HSPE1-MOB4	protein_coding
ENSG00000115540	197515571	197553699	1	MOB4	protein_coding
ENSG00000231699	197533803	197533965	1		processed_pseudogene
ENSG00000162944	197568224	197676045	-1	RFTN2	protein_coding
ENSG00000222017	197693106	197774823	1		antisense_RNA
ENSG00000247626	197705369	197708387	1	MARS2	protein_coding
ENSG00000152430	197726879	197786762	-1	BOLL	protein_coding
ENSG00000115896	197804702	198572581	1	PLCL1	protein_coding
ENSG00000237035	198187802	198191521	-1		lincRNA
ENSG00000236653	198299363	198375116	-1	LINC01923	lincRNA
ENSG00000225421	198493242	198772356	-1		lincRNA
ENSG00000231557	198882573	199071791	-1		lincRNA
ENSG00000230407	199108584	199110088	1		processed_pseudogene
ENSG00000238698	199191059	199191120	1	RNU7-147P	snRNA
ENSG00000119042	199269500	199471266	-1	SATB2	protein_coding
ENSG00000257045	199325310	199329362	1		antisense_RNA
ENSG00000225953	199457700	199476935	1	SATB2-AS1	antisense_RNA
ENSG00000238217	199608068	199659132	1	LINC01877	lincRNA
ENSG00000213938	199659551	199660729	1	SEPHS1P6	processed_pseudogene
ENSG00000226124	199760544	199851173	-1	FTCDNL1	protein_coding
ENSG00000232732	199867396	199911159	-1		processed_transcript
ENSG00000227004	199872172	199872378	1		processed_pseudogene
ENSG00000240302	199901081	199901377	-1	RN7SL717P	misc_RNA
ENSG00000178074	199911256	199955935	1	C2orf69	protein_coding
ENSG00000162971	199929975	199955736	-1	TYW5	protein_coding
ENSG00000162972	199955317	200008540	1	MAIP1	protein_coding
ENSG00000196141	200305881	200482263	1	SPATS2L	protein_coding
ENSG00000201649	200373175	200373269	1	RNY4P34	misc_RNA
ENSG00000155729	200488952	200519784	-1	KCTD18	protein_coding
ENSG00000163535	200510008	200583782	1	SGO2	protein_coding
ENSG00000138356	200585868	200677064	1	AOX1	protein_coding
ENSG00000244301	200678233	200734109	1	AOX3P	transcribed_unprocessed_pseudogene
ENSG00000284084	200695723	200748040	1		processed_transcript
ENSG00000237166	200712305	200735177	-1	LINC01792	lincRNA
ENSG00000243478	200738608	200794239	1	AOX2P	transcribed_unprocessed_pseudogene
ENSG00000201737	200775584	200775750	1	RNU1-133P	snRNA
ENSG00000230408	200780495	200812170	-1		antisense_RNA
ENSG00000082153	200810594	200827338	1	BZW1	protein_coding
ENSG00000207116	200830009	200830116	1	RNU6-31P	snRNA
ENSG00000224346	200844240	200845461	1	BICD1P1	processed_pseudogene
ENSG00000223092	200849038	200849144	-1	RNA5SP115	rRNA
ENSG00000013441	200853009	200864744	-1	CLK1	protein_coding
ENSG00000252759	200863152	200863247	-1		misc_RNA
ENSG00000240344	200870907	200889303	-1	PPIL3	protein_coding
ENSG00000201499	200881715	200881821	-1	RNU6-312P	snRNA
ENSG00000196290	200889327	200903930	1	NIF3L1	protein_coding
ENSG00000252916	200899020	200899121	1	RNU6-762P	snRNA
ENSG00000115942	200908973	200963680	-1	ORC2	protein_coding
ENSG00000183308	200963263	201009102	1		antisense_RNA
ENSG00000155744	200973718	201071671	-1	FAM126B	protein_coding
ENSG00000225695	201063089	201064051	1	HNRNPA1P35	processed_pseudogene
ENSG00000226658	201066691	201067191	1	RPL23AP30	processed_pseudogene
ENSG00000119013	201071433	201085750	1	NDUFB3	protein_coding
ENSG00000252148	201079842	201079944	1	RNU6-1206P	snRNA
ENSG00000273975	201097744	201098091	1		misc_RNA
ENSG00000232719	201101382	201103136	1		lincRNA
ENSG00000224672	201102089	201102957	-1	RPL17P10	processed_pseudogene
ENSG00000003402	201116104	201176687	1	CFLAR	protein_coding
ENSG00000232133	201137516	201140027	-1	IMPDH1P10	processed_pseudogene
ENSG00000226312	201140278	201157823	-1	CFLAR-AS1	antisense_RNA
ENSG00000238829	201141904	201141966	1	RNU7-45P	snRNA
ENSG00000235579	201162484	201162680	-1		processed_pseudogene
ENSG00000234431	201166965	201167546	1		3prime_overlapping_ncRNA
ENSG00000003400	201182881	201229406	1	CASP10	protein_coding
ENSG00000227348	201212283	201213081	-1	MTND5P25	unprocessed_pseudogene
ENSG00000225796	201213298	201214660	-1	MTND4P23	unprocessed_pseudogene
ENSG00000235318	201214653	201214950	-1	MTND4LP13	unprocessed_pseudogene
ENSG00000064012	201233443	201287711	1	CASP8	protein_coding
ENSG00000155749	201288271	201357398	-1	ALS2CR12	protein_coding
ENSG00000115993	201377207	201451579	-1	TRAK2	protein_coding
ENSG00000082146	201387858	201480846	1	STRADB	protein_coding
ENSG00000213090	201410544	201413308	-1		processed_pseudogene
ENSG00000202008	201423513	201423604	1		misc_RNA
ENSG00000155754	201487425	201619178	-1	C2CD6	protein_coding
ENSG00000234842	201549631	201550307	1	MTCO2P16	unprocessed_pseudogene
ENSG00000224299	201550524	201551049	1	MTATP6P16	unprocessed_pseudogene
ENSG00000227736	201552859	201553612	1	MTCO3P16	unprocessed_pseudogene
ENSG00000224590	201553688	201554031	1	MTND3P16	unprocessed_pseudogene
ENSG00000234731	201554096	201554390	1	MTND4LP16	unprocessed_pseudogene
ENSG00000249177	201554384	201556051	1	MTND4P29	unprocessed_pseudogene
ENSG00000227841	201556892	201558265	1	MTND5P31	unprocessed_pseudogene
ENSG00000155755	201620184	201643570	-1	TMEM237	protein_coding
ENSG00000241790	201621646	201623430	-1	ENO1P4	processed_pseudogene
ENSG00000082126	201644870	201698694	-1	MPP4	protein_coding
ENSG00000222972	201646716	201646820	1	RNU6-651P	snRNA
ENSG00000003393	201700554	201781189	-1	ALS2	protein_coding
ENSG00000230799	201762737	201763573	1		processed_pseudogene
ENSG00000138395	201790461	201895550	1	CDK15	protein_coding
ENSG00000202137	201808681	201808782	1		misc_RNA
ENSG00000231124	201824548	201824832	1	UBE2V1P11	processed_pseudogene
ENSG00000212184	201927439	201927543	1	RNU6-440P	snRNA
ENSG00000273209	202032770	202033537	-1		lincRNA
ENSG00000155760	202034587	202038445	1	FZD7	protein_coding
ENSG00000182329	202073289	202205203	1	KIAA2012	protein_coding
ENSG00000222035	202113626	202117058	-1		antisense_RNA
ENSG00000231903	202178660	202179391	-1		antisense_RNA
ENSG00000227890	202179297	202179971	1	PSMA2P3	processed_pseudogene
ENSG00000223825	202201384	202201886	-1	DAZAP2P1	processed_pseudogene
ENSG00000116030	202206180	202238608	-1	SUMO1	protein_coding
ENSG00000224463	202231696	202231849	1		processed_pseudogene
